adm2_name,group,period,H38_bar,H46_bar,S_share,RWI_bar,Haz,Mag,PovScore,HVI,Rank,heat_exposed,screening_class,priority_hazard_gated,rank_hazard_gated,priority_equal_weight_gated,rank_equal_weight_gated
Tharaka,pregnancies,2025,40.7086526851768,0.0,100.0,-0.3955211864406779,39.4315138419496,9.9153282085985,80.87597806650018,36.79332778562686,55,True,Severe-heat screening priority,36.79332778562686,55,43.40760670568276,52
Voi,pregnancies,2025,37.09377253496825,0.0,100.0,-0.2737032258064516,38.59400658182612,9.258184799364336,75.59951555312014,35.34408639278169,57,True,Severe-heat screening priority,35.34408639278169,56,41.150568978103536,53
Nyali,pregnancies,2025,44.0,0.0,100.0,1.31275,40.19406395625791,40.42549383627546,6.883367855219104,35.26688850510735,58,True,Severe-heat screening priority,35.26688850510735,57,29.167641882584157,91
Kisauni,pregnancies,2025,44.697883944386575,0.0,100.0,0.4106428571428571,40.35575199178341,18.05802469478101,45.95752816422634,34.50670022854913,59,True,Severe-heat screening priority,34.50670022854913,58,34.79043495026358,60
Saku,pregnancies,2025,32.28332195511813,0.0,100.0,-0.2391190476190475,37.47950565297589,7.088542792126203,74.10152528295121,33.855519739217286,60,True,Severe-heat screening priority,33.855519739217286,59,39.55652457601777,56
Changamwe,pregnancies,2025,64.45138068510401,0.0,100.0,0.922,44.93230674484264,14.32474580443368,23.808439629273824,32.58145839538463,61,True,Severe-heat screening priority,32.58145839538463,60,27.68849739285005,99
Mvita,pregnancies,2025,44.0,0.0,100.0,1.131,40.19406395625791,13.960487905763138,14.755746089216409,28.50824346105325,62,True,Severe-heat screening priority,28.50824346105325,61,22.97009931707915,141
Kajiado East,pregnancies,2025,0.4613665590539591,0.0,0.0,-0.3138840262582056,0.1068909138698795,41.75262999813403,77.33991972864133,24.18556696136484,66,True,Severe-heat screening priority,24.18556696136484,62,39.73314688021508,55
Banissa,pregnancies,2025,20.11408968248348,0.0,0.0,-0.8370384615384615,4.660098105571452,9.892176468284855,100.0,20.53070689854976,67,True,Severe-heat screening priority,20.53070689854976,63,38.18409152461877,57
Laikipia East,pregnancies,2025,0.1145331382939127,0.0,0.0,-0.2210451807228915,0.0265354122017972,24.543378685679347,73.31866797149337,18.3754082781388,73,True,Severe-heat screening priority,18.3754082781388,64,32.62952735645817,64
Makueni,pregnancies,2025,0.30635090728877,0.0,0.0,-0.3493181818181818,0.0709763804990763,21.566018618670725,78.87472619340299,18.34005152388616,74,True,Severe-heat screening priority,18.34005152388616,65,33.50390706419093,61
Kanduyi,pregnancies,2025,7.345131391017017,0.0,0.0,0.0613333333333332,1.70174407198057,27.23525824070755,61.08763376073835,18.26968177591233,75,True,Severe-heat screening priority,18.26968177591233,66,30.00821202447549,81
Kibwezi East,pregnancies,2025,16.44121907158186,0.0,0.0,-0.4533886462882096,3.809155425785288,11.757239682761009,83.38246792267856,18.129577577412,76,True,Severe-heat screening priority,18.129577577412,67,32.98295434374162,62
Narok South,pregnancies,2025,4.926110436658026,0.0,0.0,-0.3508612975391499,1.1412973828836697,17.554483212746877,78.94156520641147,17.7352933053718,77,True,Severe-heat screening priority,17.7352933053718,68,32.54578193401401,65
Malava,pregnancies,2025,14.539590209153642,0.0,0.0,-0.075945205479452,3.3685798293157605,19.386563859653524,67.03376075355665,17.72375217705322,78,True,Severe-heat screening priority,17.72375217705322,69,29.929634814175312,83
Msambweni,pregnancies,2025,19.77860517028801,0.0,0.0,-0.0422241379310344,4.58237195617021,16.184970624258252,65.57315553652602,17.21176909364999,80,True,Severe-heat screening priority,17.21176909364999,70,28.780166038984827,95
Kilgoris,pregnancies,2025,0.0116041838909096,0.0,0.0,-0.1822521994134897,0.0026884952896388,21.38517812359773,71.6383762427891,17.162788545906984,82,True,Severe-heat screening priority,17.162788545906984,71,31.008747620558825,71
Igembe South,pregnancies,2025,14.786568699671108,0.0,0.0,-0.182906976744186,3.425800614046558,15.051521586561623,71.66673747968753,17.14965743564722,83,True,Severe-heat screening priority,17.14965743564722,72,30.048019893431903,80
Igembe Central,pregnancies,2025,5.430486843108307,0.0,0.0,-0.225984375,1.258152958915072,18.074963397633727,73.53260582855302,17.144364020976358,84,True,Severe-heat screening priority,17.144364020976358,73,30.955240728367272,72
Samburu East,pregnancies,2025,18.68711083472128,0.0,0.0,-0.5287542372881356,4.329490977427927,5.853596918282241,86.6468774862558,17.1343307360084,85,True,Severe-heat screening priority,17.1343307360084,74,32.276655127321995,66
Kajiado Central,pregnancies,2025,2.329980914647195,0.0,0.0,-0.4636421052631579,0.5398176013812226,13.771089202466433,83.82658955820851,17.002214875230877,86,True,Severe-heat screening priority,17.002214875230877,75,32.712498787352054,63
Turbo,pregnancies,2025,0.1710860645525765,0.0,0.0,0.1169342105263158,0.0396377791834871,27.258363355717982,58.67931939812381,17.001207694984885,87,True,Severe-heat screening priority,17.001207694984885,76,28.65910684434176,96
Kajiado South,pregnancies,2025,0.277628393562991,0.0,0.0,-0.34732,0.0643218545466879,16.926604746287982,78.78817630040149,16.931584888947295,88,True,Severe-heat screening priority,16.931584888947295,77,31.926367633745382,68
Pokot South,pregnancies,2025,0.3455519882364108,0.0,0.0,-0.3605631067961165,0.0800586151885011,16.08264228005995,79.36179250778663,16.773093798539655,89,True,Severe-heat screening priority,16.773093798539655,78,31.84149780101169,69
Kapenguria,pregnancies,2025,0.3610361321349178,0.0,0.0,-0.4077901234567901,0.0836460323068939,14.921285486351982,81.4073987692233,16.733500779057884,90,True,Severe-heat screening priority,16.733500779057884,79,32.13744342929406,67
Bumula,pregnancies,2025,1.5520098982207116,0.0,0.0,-0.1307796610169491,0.359574730981983,17.87148913328346,69.40887808091007,15.97054455416164,94,True,Severe-heat screening priority,15.97054455416164,80,29.213313981725168,90
Ndhiwa,pregnancies,2025,0.4879010847477634,0.0,0.0,-0.143017094017094,0.1130385195965069,17.976157792119338,69.93893420850479,15.945858654689598,95,True,Severe-heat screening priority,15.945858654689598,81,29.342710173406875,89
Gachoka,pregnancies,2025,0.0338544188701614,0.0,0.0,-0.3260714285714285,0.0078435025264629,14.148494557159031,77.8678088108949,15.929033615171498,96,True,Severe-heat screening priority,15.929033615171498,82,30.6747156235268,75
Baringo North,pregnancies,2025,8.847531570313592,0.0,0.0,-0.4663317757009346,2.049825060972448,6.695272752720456,83.94309081273936,15.727449231261886,99,True,Severe-heat screening priority,15.727449231261886,83,30.896062875477423,73
Mwingi West,pregnancies,2025,0.5701146996763112,0.0,0.0,-0.3486565656565656,0.132086038884161,12.259879540003048,78.84606873717209,15.577521493963015,102,True,Severe-heat screening priority,15.577521493963015,84,30.4126781053531,78
Mwatate,pregnancies,2025,16.265673175345977,0.0,0.0,-0.2985495495495496,3.768484378206034,6.674738790760051,76.67571724902119,15.576445632594512,103,True,Severe-heat screening priority,15.576445632594512,85,29.03964680599576,93
Tigania East,pregnancies,2025,0.2346489219843704,0.0,0.0,-0.2275346534653465,0.0543642299539919,14.94938488323118,73.59975509098619,15.554679055091976,105,True,Severe-heat screening priority,15.554679055091976,86,29.534501401390457,88
Kacheliba,pregnancies,2025,2.294831612828846,0.0,0.0,-0.5208761609907121,0.5316740961368122,7.686260827541877,86.30564394364447,15.54414559268448,106,True,Severe-heat screening priority,15.54414559268448,87,31.50785962244105,70
Igembe North,pregnancies,2025,0.7447854659667028,0.0,0.0,-0.2628979591836735,0.1725543334944526,13.752933786519735,75.13149274281095,15.49050893079951,110,True,Severe-heat screening priority,15.49050893079951,88,29.685660287608385,87
Kibwezi West,pregnancies,2025,0.0163065122720246,0.0,0.0,-0.389945,0.0037779461137391,11.241685091486378,80.63444932501847,15.46975079656124,111,True,Severe-heat screening priority,15.46975079656124,89,30.626637454206197,76
Siakago,pregnancies,2025,6.84072563281216,0.0,0.0,-0.358078125,1.584881695638636,8.968784518477438,79.25415720322748,15.450443868628604,112,True,Severe-heat screening priority,15.450443868628604,90,29.93594113911452,82
Baringo South,pregnancies,2025,6.8419329661078105,0.0,0.0,-0.4359024390243902,1.5851614145666448,7.081929157746062,82.62506469044277,15.390177228901887,115,True,Severe-heat screening priority,15.390177228901887,91,30.43071842091849,77
Kitui Central,pregnancies,2025,0.3591431336898404,0.0,0.0,-0.3145593220338983,0.0832074562337526,12.285774512483687,77.36916970809703,15.336871910888224,118,True,Severe-heat screening priority,15.336871910888224,92,29.912717225604823,84
Ainamoi,pregnancies,2025,7.250117247187247,0.0,0.0,-0.0011249999999999,1.679730884277166,15.82245425777562,63.792974194659,15.239534392883977,121,True,Severe-heat screening priority,15.239534392883977,93,27.0983864455706,103
Mosop,pregnancies,2025,0.094463984493932,0.0,0.0,-0.2130842105263157,0.0218857249885022,14.045223525106252,72.97384393574633,15.1716807966375,124,True,Severe-heat screening priority,15.1716807966375,94,29.01365106194703,94
Mogotio,pregnancies,2025,0.1911953545959035,0.0,0.0,-0.4900841584158416,0.0442967652929556,7.607592498696499,84.97190919342935,15.052427349534478,126,True,Severe-heat screening priority,15.052427349534478,95,30.87459948580627,74
Lugari,pregnancies,2025,5.171730532425986,0.0,0.0,-0.074322033898305,1.1982034502745964,14.447412596021088,66.96345417514968,15.037753802729808,128,True,Severe-heat screening priority,15.037753802729808,96,27.53635674048179,100
Taveta,pregnancies,2025,7.714117632348086,0.0,0.0,-0.3175238095238095,1.7872320115966636,8.03441260593448,77.4975744772334,15.01793755974352,130,True,Severe-heat screening priority,15.01793755974352,97,29.106406364921515,92
Alego Usonga,pregnancies,2025,0.0083959073776976,0.0,0.0,0.0286105263157894,0.0019451912904333,18.71045889421293,62.50499999853866,14.989957523254414,131,True,Severe-heat screening priority,14.989957523254414,98,27.072468028014004,104
Nyando,pregnancies,2025,8.119624302795,0.0,0.0,-0.0395694444444444,1.881181123715414,13.636676269333496,65.45816928496197,14.944377891587822,132,True,Severe-heat screening priority,14.944377891587822,99,26.99200889267029,106
Narok East,pregnancies,2025,0.0944623142754381,0.0,0.0,-0.4151375464684014,0.021885338026817,8.768371520055412,81.725647423928,14.901395505520572,134,True,Severe-heat screening priority,14.901395505520572,100,30.171968094003407,79
Kitui Rural,pregnancies,2025,0.9597100953685388,0.0,0.0,-0.3781551724137931,0.2223487748103013,9.007372688884246,80.12378092297038,14.843070771256496,136,True,Severe-heat screening priority,14.843070771256496,101,29.784500795554976,85
Bondo,pregnancies,2025,0.0002987566630315,0.0,0.0,0.020531746031746,6.921692114321143e-05,17.814417165233653,62.85492689848556,14.772602253649556,138,True,Severe-heat screening priority,14.772602253649556,102,26.88980442688012,108
Navakholo,pregnancies,2025,10.851232475631736,0.0,0.0,-0.0473181818181818,2.5140490422911985,11.69200842570484,65.79380059963582,14.759399590916985,139,True,Severe-heat screening priority,14.759399590916985,103,26.666619355877284,110
Teso South,pregnancies,2025,0.0005960589953414,0.0,0.0,-0.1262222222222222,0.0001380968981866,14.567504241664162,69.21147570418168,14.752048581420503,140,True,Severe-heat screening priority,14.752048581420503,104,27.92637268091468,98
Sigowet/Soin,pregnancies,2025,10.038048210039944,0.0,0.0,-0.102675,2.325647851116986,10.247554919458285,68.19154371137112,14.582104350657495,144,True,Severe-heat screening priority,14.582104350657495,105,26.9215821606488,107
Laikipia North,pregnancies,2025,0.150330818844867,0.0,0.0,-0.4112627737226277,0.0348291359522998,7.524639100777747,81.5578142650531,14.510219894765052,147,True,Severe-heat screening priority,14.510219894765052,106,29.705760833927712,86
Webuye West,pregnancies,2025,9.572777458174407,0.0,0.0,0.0320487804878048,2.217852401083043,12.997016115359475,62.35607434623206,14.472334807138326,149,True,Severe-heat screening priority,14.472334807138326,107,25.856980954224863,114
Matungu,pregnancies,2025,1.7112089134084238,0.0,0.0,-0.0597173913043478,0.3964584796773652,13.74855184054786,66.33086396622545,14.292247310920724,160,True,Severe-heat screening priority,14.292247310920724,108,26.825291428816893,109
Nyakach,pregnancies,2025,9.608024930264952,0.0,0.0,0.0149655172413793,2.2260186507373025,11.728051251497916,63.09602433108381,14.207129283017462,162,True,Severe-heat screening priority,14.207129283017462,109,25.683364744439675,116
Kipkelion West,pregnancies,2025,2.050058182635477,0.0,0.0,-0.1809661016949152,0.4749641869962704,10.43457093395541,71.58266979059378,14.12900205162364,163,True,Severe-heat screening priority,14.12900205162364,110,27.49740163718182,101
Nithi,pregnancies,2025,0.8682162228749627,0.0,0.0,-0.147945205479452,0.2011511750874554,11.642950138754216,70.15239202094484,14.126376991066092,164,True,Severe-heat screening priority,14.126376991066092,111,27.33216444492884,102
Kipkelion East,pregnancies,2025,0.4750319476006757,0.0,0.0,-0.1397378640776699,0.1100569557978873,11.270352042805971,69.79689658319863,13.911171426010425,171,True,Severe-heat screening priority,13.911171426010425,112,27.05910186060083,105
Kuria West,pregnancies,2025,0.987337354870044,0.0,0.0,0.1084237288135593,0.2287495486806303,16.3635477568509,59.04794515326184,13.892068351818892,172,True,Severe-heat screening priority,13.892068351818892,113,25.21341415293112,122
Muhoroni,pregnancies,2025,3.613786626435469,0.0,0.0,-0.0767115384615384,0.837253908958015,11.21869185697733,67.0669539479895,13.886140299218532,173,True,Severe-heat screening priority,13.886140299218532,114,26.374299904641617,112
Teso North,pregnancies,2025,2.964292503282548,0.0,0.0,-0.0516046511627907,0.6867769855345032,11.819863919343376,65.9794661180358,13.82060643555236,177,True,Severe-heat screening priority,13.82060643555236,115,26.16203567430456,113
Marakwet East,pregnancies,2025,0.6489809467363142,0.0,0.0,-0.3354044943820224,0.1503580290323361,6.608284010476711,78.27206423947142,13.80599175503151,178,True,Severe-heat screening priority,13.80599175503151,116,28.343568759660155,97
Kabuchai,pregnancies,2025,0.5953819567297436,0.0,0.0,0.0453421052631578,0.1379400396660223,14.841004810168023,61.78028298106592,13.795210912026606,180,True,Severe-heat screening priority,13.795210912026606,117,25.58640927696666,118
Karachuonyo,pregnancies,2025,0.7628142865923618,0.0,0.0,-0.0039999999999999,0.176731309642495,13.43194527084406,63.91750287373875,13.7144112326174,185,True,Severe-heat screening priority,13.7144112326174,118,25.8420598180751,115
South Mugirango,pregnancies,2025,0.0544863668585341,0.0,0.0,0.0247777777777777,0.0126235797386369,13.600331218823428,62.6710129072981,13.487694270597991,190,True,Severe-heat screening priority,13.487694270597991,119,25.42798923528672,120
Shinyalu,pregnancies,2025,0.0008204232736581,0.0,0.0,0.0152075471698113,0.0001900783482471,12.42520574986448,63.085540968549765,13.190497413333343,195,True,Severe-heat screening priority,13.190497413333343,120,25.170312265587494,124
Kasipul,pregnancies,2025,1.0,0.0,0.0,-0.0477,0.2316832717331342,10.433650316277962,65.81033879575075,13.129071713699226,198,True,Severe-heat screening priority,13.129071713699226,121,25.49189079458728,119
Kitutu Masaba,pregnancies,2025,0.0534426112374379,0.0,0.0,0.2248571428571428,0.0123817590214515,16.596166117070588,54.00471063096911,13.08636639722834,199,True,Severe-heat screening priority,13.08636639722834,122,23.537752835687048,135
Kisumu West,pregnancies,2025,0.4281980672749769,0.0,0.0,0.2338571428571427,0.0992063291760713,16.56396242936294,53.61488172254559,13.06598446823756,201,True,Severe-heat screening priority,13.06598446823756,123,23.426016827028203,137
Butula,pregnancies,2025,0.1257177629359523,0.0,0.0,-0.0331627906976744,0.0291267026319719,10.682551385280671,65.18066941421188,12.997885514163569,204,True,Severe-heat screening priority,12.997885514163569,124,25.29744916737484,121
Homa Bay,pregnancies,2025,0.1691534078260224,0.0,0.0,-0.0185833333333333,0.039190014949942,10.936782908597468,64.54917008646206,12.984964893771016,206,True,Severe-heat screening priority,12.984964893771016,125,25.175047670003156,123
Sirisia,pregnancies,2025,0.0267162289029119,0.0,0.0,-0.0974285714285714,0.0061897033205979,9.055204754559709,67.964298208802,12.91461049451454,207,True,Severe-heat screening priority,12.91461049451454,126,25.675230888894102,117
Ugenya,pregnancies,2025,0.018273631413258,0.0,0.0,-0.0081785714285714,0.0042336947122689,10.89292194155942,64.09849486693538,12.88497934459988,208,True,Severe-heat screening priority,12.88497934459988,127,24.99855016773569,125
Gem,pregnancies,2025,0.9559114603681184,0.0,0.0,0.1612835820895522,0.2214686946252839,13.960814308168544,56.75835638637206,12.823805532450278,213,True,Severe-heat screening priority,12.823805532450278,128,23.646879796388628,133
Wundanyi,pregnancies,2025,5.067410031697439,0.0,0.0,-0.2713833333333333,1.174034135356968,2.7546639086590883,75.4990309808473,12.796972594171152,214,True,Severe-heat screening priority,12.796972594171152,129,26.47590967495445,111
